date,customerID,total_calls,dropped_calls,data_volume_MB,throughput_Mbps
2024-05-01,6152-ONASV,14.0,0.0,1422.5,37.84
2024-05-01,9063-ZGTUY,15.0,1.0,781.26,34.79
2024-05-01,7781-HVGMK,17.0,0.0,1159.63,21.68
2024-05-01,2181-UAESM,14.0,0.0,214.73,37.91
2024-05-01,2957-LOLHO,10.0,0.0,528.9,44.28
2024-05-01,6048-NJXHX,18.0,1.0,740.15,25.32
2024-05-01,2320-SLKMB,16.0,0.0,141.82,24.22
2024-05-01,4980-URKXC,18.0,0.0,1395.22,28.0
2024-05-01,4376-KFVRS,20.0,1.0,948.76,11.33
2024-05-01,5886-VLQVU,16.0,0.0,1435.81,17.56
2024-05-01,3577-AMVUX,16.0,0.0,362.97,43.44
2024-05-01,0771-WLCLA,11.0,0.0,1265.02,7.85
2024-05-01,5628-RKIFK,13.0,0.0,1356.04,9.1
2024-05-01,0206-TBWLC,7.0,0.0,821.0,6.75
2024-05-01,2937-FTHUR,6.0,1.0,563.29,17.78
2024-05-01,1910-FMXJM,11.0,0.0,758.76,11.4
2024-05-01,7752-XUSCI,17.0,0.0,845.44,8.2
2024-05-01,4110-PFEUZ,9.0,0.0,1287.45,21.01
2024-05-01,0732-OCQOC,9.0,1.0,163.9,43.91
2024-05-01,5168-MSWXT,8.0,0.0,1270.39,17.31
2024-05-01,1090-ESELR,9.0,0.0,526.0,46.84
2024-05-01,8592-PLTMQ,7.0,0.0,116.78,34.72
2024-05-01,5760-WRAHC,15.0,0.0,236.7,38.97
2024-05-01,8847-GEOOQ,14.0,0.0,416.85,35.94
2024-05-01,0256-LTHVJ,7.0,1.0,1192.83,11.11
2024-05-01,4785-FCIFB,15.0,0.0,193.1,47.78
2024-05-01,8313-NDOIA,8.0,1.0,1276.46,10.68
2024-05-01,5149-CUZUJ,14.0,1.0,870.26,39.96
2024-05-01,0942-KOWSM,17.0,0.0,1026.2,20.84
2024-05-01,4237-CLSMM,12.0,0.0,556.66,9.98
2024-05-01,1452-VOQCH,14.0,1.0,1253.73,7.7
2024-05-01,4719-UMSIY,5.0,0.0,1407.32,30.06
2024-05-01,6614-VBEGU,7.0,1.0,1263.05,34.31
2024-05-01,0880-TKATG,11.0,0.0,1498.24,16.9
2024-05-01,3811-VBYBZ,5.0,0.0,566.0,41.97
2024-05-01,1480-BKXGA,19.0,1.0,1102.69,30.07
2024-05-01,2996-XAUVF,13.0,1.0,920.56,5.07
2024-05-01,9076-AXYIK,11.0,0.0,771.16,41.8
2024-05-01,5968-XQIVE,14.0,0.0,1029.35,6.56
2024-05-01,8896-RAZCR,12.0,0.0,707.15,14.73
2024-05-01,4640-UHDOS,13.0,0.0,229.51,18.59
2024-05-01,4933-IKULF,14.0,1.0,317.22,34.22
2024-05-01,3583-EKAPL,7.0,1.0,918.82,44.49
2024-05-01,1304-BCCFO,14.0,0.0,1259.84,36.35
2024-05-01,4104-PVRPS,16.0,0.0,191.25,34.41
2024-05-01,9399-APLBT,9.0,1.0,812.86,35.07
2024-05-01,2359-KMGLI,6.0,0.0,997.9,5.4
2024-05-01,3780-DDGSE,9.0,0.0,749.79,46.28
2024-05-01,4431-EDMIQ,15.0,0.0,792.99,11.55
2024-05-01,0306-JAELE,14.0,0.0,1067.53,36.86
2024-05-01,6227-HWPWX,15.0,0.0,1322.45,30.71
2024-05-01,0486-LGCCH,18.0,1.0,1129.74,47.99
2024-05-01,0447-BEMNG,7.0,0.0,1453.43,44.83
2024-05-01,4612-SSVHJ,7.0,1.0,241.97,39.53
2024-05-01,5168-MQQCA,9.0,0.0,235.67,23.36
2024-05-01,5949-XIKAE,17.0,0.0,708.48,34.38
2024-05-01,7971-HLVXI,5.0,0.0,257.11,17.3
2024-05-01,9094-AZPHK,10.0,1.0,552.16,34.62
2024-05-01,3649-JPUGY,15.0,0.0,990.59,41.12
2024-05-01,4472-LVYGI,8.0,0.0,530.09,28.63
2024-05-01,8372-JUXUI,10.0,0.0,1491.87,47.68
2024-05-01,3552-CTCYF,14.0,1.0,1211.49,27.51
2024-05-01,6778-YSNIH,20.0,1.0,589.22,9.86
2024-05-01,0388-EOPEX,6.0,1.0,818.49,13.62
2024-05-01,5756-OZRIO,7.0,0.0,241.41,25.23
2024-05-01,6579-JPICP,7.0,0.0,730.92,18.06
2024-05-01,8205-OTCHB,15.0,0.0,671.16,27.73
2024-05-01,4134-BSXLX,9.0,0.0,919.6,41.24
2024-05-01,0505-SPOOW,11.0,1.0,302.32,7.35
2024-05-01,6235-VDHOM,9.0,0.0,207.84,9.28
2024-05-01,7783-YKGDV,10.0,0.0,1245.59,12.57
2024-05-01,4374-YMUSQ,12.0,0.0,659.9,48.86
2024-05-01,4513-CXYIX,17.0,0.0,220.78,8.78
2024-05-01,3957-HHLMR,8.0,0.0,201.49,7.94
2024-05-01,7803-XOCCZ,9.0,0.0,952.62,39.07
2024-05-01,5736-YEJAX,16.0,1.0,1329.36,23.05
2024-05-01,5609-CEBID,18.0,0.0,1105.01,42.36
2024-05-01,8981-FJGLA,18.0,1.0,1479.45,45.32
2024-05-01,7218-HKQFK,19.0,1.0,1062.32,16.07
2024-05-01,4636-QRJKY,11.0,0.0,1142.5,23.57
2024-05-01,1135-LMECX,17.0,0.0,127.33,23.91
2024-05-01,4332-MUOEZ,12.0,0.0,1364.76,24.36
2024-05-01,8535-SFUTN,18.0,0.0,1225.94,41.5
2024-05-01,5956-VKDTT,11.0,0.0,846.07,43.02
2024-05-01,8677-HDZEE,20.0,0.0,944.18,32.83
2024-05-01,2475-MROZF,10.0,0.0,897.49,41.97
2024-05-01,9412-GHEEC,8.0,1.0,1075.88,41.09
2024-05-01,3482-ABPKK,5.0,0.0,418.21,35.07
2024-05-01,6705-LXORM,19.0,0.0,393.58,5.75
2024-05-01,0257-ZESQC,20.0,0.0,1141.99,6.85
2024-05-01,7531-GQHME,16.0,0.0,611.64,44.14
2024-05-01,5174-ITUMV,17.0,0.0,955.08,8.64
2024-05-01,4109-CYRBD,16.0,0.0,1482.61,9.6
2024-05-01,0913-XWSCN,19.0,0.0,1060.34,40.29
2024-05-01,6825-UYPFK,10.0,1.0,569.03,13.47
2024-05-01,8397-MVTAZ,9.0,0.0,1435.09,35.26
2024-05-01,0750-EBAIU,18.0,1.0,591.86,15.31
2024-05-01,8606-CIQUL,16.0,0.0,425.39,30.43
2024-05-01,3571-DPYUH,11.0,0.0,870.91,15.71
2024-05-01,7601-GNDYK,12.0,1.0,452.75,44.67
2024-05-01,0356-OBMAC,9.0,0.0,266.28,35.25
2024-05-01,8067-NIOYM,18.0,0.0,1161.08,8.46
2024-05-01,1403-GYAFU,11.0,0.0,686.16,33.25
2024-05-01,4234-XTNEA,20.0,0.0,458.32,49.36
2024-05-01,1297-VQDRP,13.0,1.0,1105.27,5.91
2024-05-01,9282-IZGQK,13.0,0.0,1211.42,12.67
2024-05-01,5348-CAGXB,13.0,0.0,273.8,46.0
2024-05-01,0621-HJWXJ,7.0,1.0,301.65,28.31
2024-05-01,5844-QVTAT,10.0,0.0,205.66,11.03
2024-05-01,8905-IAZPF,18.0,1.0,1459.08,20.39
2024-05-01,5394-MEITZ,6.0,1.0,543.55,12.0
2024-05-01,6859-QNXIQ,11.0,0.0,837.59,36.89
2024-05-01,2782-LFZVW,8.0,1.0,287.0,18.8
2024-05-01,2866-IKBTM,9.0,0.0,315.11,14.9
2024-05-01,1342-JPNKI,16.0,0.0,1173.04,28.79
2024-05-01,2817-NTQDO,19.0,0.0,901.15,37.14
2024-05-01,7129-AZJDE,18.0,1.0,979.88,39.41
2024-05-01,6986-IJDHX,20.0,0.0,821.03,21.19
2024-05-01,2560-PPCHE,12.0,0.0,421.35,19.81
2024-05-01,4676-MQUEA,14.0,0.0,402.29,7.09
2024-05-01,8138-EALND,8.0,1.0,910.11,7.61
2024-05-01,3580-HYCSP,8.0,0.0,1368.4,33.75
2024-05-01,1352-HNSAW,14.0,0.0,938.96,18.17
2024-05-01,2075-PUEPR,19.0,1.0,473.46,41.01
2024-05-01,1982-FEBTD,11.0,0.0,936.69,19.95
2024-05-01,5301-GAUUY,7.0,0.0,483.6,15.24
2024-05-01,5791-KAJFD,18.0,1.0,972.01,24.49
2024-05-01,2654-VBVPB,9.0,1.0,1186.9,5.76
2024-05-01,1154-HYWWO,16.0,0.0,1084.22,11.09
2024-05-01,2501-XWWTZ,9.0,0.0,234.64,49.73
2024-05-01,3716-UVSPD,16.0,1.0,281.96,15.31
2024-05-01,6815-ABQFQ,11.0,0.0,1484.71,11.01
2024-05-01,7343-EOBEU,17.0,1.0,1454.72,41.06
2024-05-01,3701-SFMUH,5.0,0.0,965.18,26.31
2024-05-01,6103-LIANB,13.0,1.0,1439.84,18.5
2024-05-01,7319-VENRZ,19.0,1.0,1192.8,29.17
2024-05-01,5846-NEQVZ,17.0,1.0,1157.08,25.89
2024-05-01,6967-QIQRV,15.0,0.0,268.33,8.34
2024-05-01,5781-RFZRP,13.0,1.0,164.93,47.47
2024-05-01,0939-YAPAF,10.0,0.0,428.25,36.89
2024-05-01,0308-IVGOK,14.0,0.0,996.84,7.56
2024-05-01,7293-LSCDV,12.0,0.0,1129.67,28.67
2024-05-01,7025-WCBNE,5.0,0.0,1021.94,7.45
2024-05-01,5756-JYOJT,8.0,0.0,968.85,20.11
2024-05-01,4710-FDUIZ,7.0,1.0,793.37,41.32
2024-05-01,6030-REHUX,11.0,0.0,243.59,7.29
2024-05-01,9548-LIGTA,17.0,1.0,666.79,43.42
2024-05-01,5150-LJNSR,13.0,0.0,677.92,14.48
2024-05-01,8270-RKSAP,10.0,1.0,1487.12,17.02
2024-05-01,6522-YRBXD,6.0,1.0,348.61,37.14
2024-05-01,2640-LYMOV,8.0,0.0,1170.06,11.71
2024-05-01,1218-VKFPE,16.0,0.0,935.27,33.54
2024-05-01,3627-FHKBK,11.0,0.0,1300.93,15.42
2024-05-01,2865-TCHJW,18.0,0.0,245.9,31.8
2024-05-01,1423-BMPBQ,12.0,0.0,949.55,38.43
2024-05-01,2393-DIVAI,5.0,0.0,842.68,43.71
2024-05-01,5192-EBGOV,16.0,0.0,398.26,8.44
2024-05-01,4568-KNYWR,12.0,0.0,171.41,41.92
2024-05-01,8752-IMQOS,9.0,0.0,1477.86,38.88
2024-05-01,0742-LAFQK,17.0,0.0,1417.16,27.34
2024-05-01,0795-LAFGP,20.0,1.0,361.66,20.7
2024-05-01,0619-OLYUR,15.0,0.0,1275.0,31.36
2024-05-01,5512-IDZEI,17.0,1.0,1136.07,47.67
2024-05-01,0459-SPZHJ,10.0,1.0,128.11,46.07
2024-05-01,0215-BQKGS,5.0,0.0,1227.72,31.5
2024-05-01,9244-ZVAPM,10.0,1.0,1246.89,26.61
2024-05-01,0719-SYFRB,19.0,0.0,718.66,32.8
2024-05-01,8208-EUMTE,19.0,0.0,614.95,23.5
2024-05-01,5172-MIGPM,8.0,0.0,1343.89,39.38
2024-05-01,1710-RCXUS,11.0,0.0,178.7,34.24
2024-05-01,0374-FIUCA,7.0,0.0,957.42,27.96
2024-05-01,5839-SUYVZ,11.0,0.0,158.12,15.71
2024-05-01,5173-ZXXXL,19.0,1.0,1200.26,28.78
2024-05-01,1096-ADRUX,12.0,1.0,1469.38,35.03
2024-05-01,2001-MCUUW,12.0,0.0,761.51,12.21
2024-05-01,2731-GJRDG,15.0,0.0,756.8,29.09
2024-05-01,4723-BEGSG,10.0,0.0,1255.24,19.5
2024-05-01,6516-NKQBO,11.0,0.0,1225.98,48.99
2024-05-01,8672-OAUPW,8.0,1.0,580.95,37.22
2024-05-01,8207-DMRVL,14.0,0.0,632.3,13.38
2024-05-01,3419-SNJJD,9.0,0.0,873.38,23.7
2024-05-01,6543-CPZMK,18.0,0.0,258.63,19.82
2024-05-01,4765-OXPPD,13.0,0.0,881.34,38.05
2024-05-01,2804-ETQDK,14.0,0.0,361.15,40.06
2024-05-01,6689-VRRTK,19.0,0.0,228.12,28.67
2024-05-01,7138-GIRSH,18.0,0.0,1162.6,18.2
2024-05-01,9396-ZSFLL,8.0,1.0,1343.33,5.18
2024-05-01,6464-KEXXH,16.0,0.0,574.48,11.42
2024-05-01,7134-MJPDY,15.0,0.0,289.98,8.78
2024-05-01,5240-CAOYT,10.0,1.0,972.44,31.67
2024-05-01,4059-IIEBK,17.0,1.0,1242.08,47.9
2024-05-01,4881-JVQOD,9.0,0.0,418.21,33.39
2024-05-01,0516-UXRMT,16.0,0.0,1170.01,36.3
2024-05-01,4851-BQDNX,16.0,1.0,394.0,48.83
2024-05-01,5148-HKFIR,11.0,1.0,467.31,35.32
2024-05-01,1009-IRMNA,7.0,1.0,821.72,8.1
2024-05-01,3003-CMDUU,19.0,0.0,833.49,39.46
2024-05-01,5016-IBERQ,19.0,0.0,857.59,43.74
2024-05-01,6797-UCJHZ,19.0,1.0,1454.85,40.64
2024-05-01,2469-DTSGX,8.0,0.0,1433.21,38.72
2024-05-01,4554-YGZIH,16.0,0.0,702.68,5.15
2024-05-01,5099-BAILX,18.0,1.0,882.88,17.03
2024-05-01,9931-KGHOA,9.0,0.0,270.91,19.8
2024-05-01,1775-KWJKQ,17.0,0.0,1448.35,7.84
2024-05-01,7665-VIGUD,6.0,0.0,405.78,27.04
2024-05-01,9411-TPQQV,20.0,1.0,261.77,19.62
2024-05-01,7207-RMRDB,17.0,0.0,822.72,8.26
2024-05-01,7954-MLBUN,18.0,0.0,1217.29,28.84
2024-05-01,2077-DDHJK,13.0,0.0,1053.89,21.64
2024-05-01,4913-EHYUI,8.0,1.0,262.47,13.44
2024-05-01,0195-IESCP,19.0,0.0,971.88,5.35
2024-05-01,9574-BOSMD,20.0,0.0,447.74,21.65
2024-05-01,4580-TMHJU,17.0,1.0,1173.62,36.95
2024-05-01,0970-ETWGE,19.0,1.0,664.64,19.75
2024-05-01,4908-XAXAY,7.0,1.0,910.6,19.54
2024-05-01,8404-VLQFB,14.0,0.0,421.11,17.12
2024-05-01,1626-ERCMM,14.0,0.0,116.03,45.6
2024-05-01,0887-HJGAR,11.0,1.0,1224.25,32.38
2024-05-01,2391-IPLOP,7.0,0.0,210.5,26.43
2024-05-01,5644-PDMZC,12.0,0.0,581.96,16.37
2024-05-01,3509-GWQGF,20.0,0.0,513.39,16.17
2024-05-01,9576-ANLXO,15.0,0.0,1217.14,5.11
2024-05-01,2024-BASKD,15.0,1.0,241.77,35.79
2024-05-01,5845-BZZIB,9.0,0.0,993.79,41.12
2024-05-01,1140-UKVZG,20.0,0.0,277.97,16.69
2024-05-01,4160-AMJTL,9.0,0.0,457.24,48.23
2024-05-01,5183-SNMJQ,20.0,0.0,1025.41,10.77
2024-05-01,8100-PNJMH,11.0,0.0,1136.09,38.1
2024-05-01,7838-LAZFO,17.0,0.0,1233.26,24.18
2024-05-01,4464-JCOLN,14.0,0.0,949.31,11.22
2024-05-01,2085-JVGAD,6.0,0.0,358.34,34.19
2024-05-01,5650-VDUDS,16.0,1.0,913.07,7.31
2024-05-01,8095-WANWK,14.0,0.0,1259.45,8.37
2024-05-01,3030-ZKIWL,11.0,0.0,759.05,28.28
2024-05-01,9565-FLVCG,7.0,0.0,806.07,38.37
2024-05-01,8755-OGKNA,8.0,0.0,1329.56,37.14
2024-05-01,2800-VEQXM,9.0,0.0,914.11,9.58
2024-05-01,7538-GWHML,9.0,1.0,862.76,17.42
2024-05-01,5533-RJFTJ,16.0,1.0,862.82,23.21
2024-05-01,3859-CVCET,18.0,0.0,1349.88,43.19
2024-05-01,0214-JHPFW,11.0,1.0,924.54,30.69
2024-05-01,5642-MHDQT,18.0,1.0,1145.65,37.12
2024-05-01,3088-FVYWK,15.0,0.0,349.27,28.91
2024-05-01,3276-HDUEG,14.0,0.0,923.03,14.06
2024-05-01,9092-GDZKO,8.0,0.0,559.73,27.24
2024-05-01,0823-HSCDJ,13.0,1.0,720.15,22.92
2024-05-01,3729-OWRVL,14.0,1.0,489.91,22.48
2024-05-01,2324-AALNO,12.0,0.0,1328.03,31.05
2024-05-01,0822-GAVAP,10.0,1.0,328.58,6.42
2024-05-01,5760-IFJOZ,13.0,0.0,164.09,6.34
2024-05-01,2826-UWHIS,5.0,1.0,471.44,34.41
2024-05-01,1448-PWKYE,17.0,0.0,1202.64,28.06
2024-05-01,7501-IWUNG,15.0,0.0,238.98,46.02
2024-05-01,4957-TREIR,14.0,0.0,642.51,47.31
2024-05-01,7251-LJBQN,18.0,1.0,1161.07,44.05
2024-05-01,8040-MNRTF,12.0,0.0,613.41,22.18
2024-05-01,1536-HBSWP,9.0,1.0,123.71,10.89
2024-05-01,5313-FPXWG,19.0,0.0,509.84,34.82
2024-05-01,0067-DKWBL,9.0,0.0,962.74,40.02
2024-05-01,0946-FKYTX,15.0,0.0,1178.92,15.29
2024-05-01,5076-YVXCM,20.0,0.0,1111.17,16.83
2024-05-01,8262-COGGB,20.0,0.0,634.7,24.54
2024-05-01,6663-JOCQO,8.0,1.0,269.36,8.4
2024-05-01,9620-QJREV,14.0,0.0,348.87,46.26
2024-05-01,2276-YDAVZ,16.0,1.0,484.04,24.41
2024-05-01,2682-KEVRP,14.0,1.0,1078.89,40.3
2024-05-01,2480-JZOSN,5.0,0.0,840.95,8.33
2024-05-01,0078-XZMHT,15.0,1.0,834.71,10.21
2024-05-01,5896-NPFWW,6.0,0.0,1304.39,7.12
2024-05-01,9978-HYCIN,13.0,0.0,581.52,21.19
2024-05-01,8338-QIUNR,20.0,1.0,1069.5,24.13
2024-05-01,1525-LNLOJ,17.0,0.0,1391.09,45.68
2024-05-01,9450-TRJUU,6.0,0.0,616.98,25.99
2024-05-01,1766-GKNMI,11.0,0.0,392.47,44.93
2024-05-01,6942-LBFDP,18.0,0.0,1295.74,16.72
2024-05-01,1456-TWCGB,8.0,0.0,945.76,26.83
2024-05-01,7133-VBDCG,11.0,1.0,1233.73,19.78
2024-05-01,7596-ZYWBB,19.0,0.0,747.59,35.94
2024-05-01,8329-UTMVM,19.0,0.0,447.92,34.48
2024-05-01,3014-WJKSM,17.0,0.0,322.48,49.2
2024-05-01,3347-YJZZE,9.0,0.0,729.5,36.84
2024-05-01,1029-QFBEN,10.0,0.0,846.85,38.26
2024-05-01,7929-DMBCV,13.0,0.0,1440.77,48.09
2024-05-01,9661-JALZV,10.0,0.0,233.29,17.93
2024-05-01,5433-KYGHE,15.0,0.0,613.29,12.71
2024-05-01,4312-KFRXN,7.0,1.0,774.25,23.17
2024-05-01,5575-TPIZQ,20.0,1.0,376.74,45.39
2024-05-01,0114-IGABW,9.0,1.0,245.78,23.5
2024-05-01,9944-AEXBM,9.0,0.0,584.49,34.73
2024-05-01,1853-ARAAQ,15.0,0.0,254.31,18.15
2024-05-01,6952-OMNWB,11.0,0.0,173.82,46.72
2024-05-01,4697-LUPSU,5.0,1.0,195.53,33.81
2024-05-01,8434-VGEQQ,8.0,0.0,1168.4,27.85
2024-05-01,4952-YSOGZ,5.0,0.0,942.32,46.37
2024-05-01,1589-AGTLK,7.0,0.0,1095.17,37.81
2024-05-01,5244-IRFIH,17.0,1.0,870.17,33.58
2024-05-01,6549-YMFAW,10.0,0.0,709.67,43.65
2024-05-01,4950-HKQTE,20.0,0.0,922.78,35.44
2024-05-01,6786-OBWQR,15.0,0.0,669.59,27.49
2024-05-01,2684-EIWEO,20.0,0.0,595.57,5.6
2024-05-01,2753-JMMCV,16.0,0.0,563.75,15.75
2024-05-01,6439-GTPCA,20.0,0.0,478.8,20.76
2024-05-01,6621-YOBKI,14.0,0.0,886.59,13.78
2024-05-01,1216-JWVUX,16.0,0.0,852.95,5.75
2024-05-01,7564-GHCVB,7.0,1.0,578.83,47.0
2024-05-01,1173-NOEYG,20.0,1.0,859.97,37.39
2024-05-01,7595-EHCDL,15.0,1.0,764.98,22.48
2024-05-01,6647-ZEDXT,14.0,0.0,213.45,39.37
2024-05-01,2521-NPUZR,20.0,1.0,651.33,24.83
2024-05-01,1307-TVUFB,18.0,0.0,705.12,13.98
2024-05-01,7503-MIOGA,11.0,0.0,928.68,5.53
2024-05-01,4381-MHQDC,7.0,0.0,1249.84,31.39
2024-05-01,6923-JHPMP,17.0,0.0,574.05,30.09
2024-05-01,5138-WVKYJ,5.0,0.0,326.81,20.91
2024-05-01,4018-PPNDW,9.0,1.0,926.64,33.3
2024-05-01,1635-FJFCC,9.0,0.0,333.25,33.43
2024-05-01,2499-AJYUA,17.0,0.0,169.6,25.99
2024-05-01,6919-ELBGL,7.0,0.0,238.46,11.44
2024-05-01,3966-HRMZA,16.0,1.0,356.91,15.5
2024-05-01,6425-JWTDV,5.0,0.0,310.81,13.74
2024-05-01,8405-IGQFX,9.0,0.0,946.56,39.61
2024-05-01,8224-IVVPA,14.0,0.0,961.73,37.84
2024-05-01,9477-LGWQI,8.0,0.0,440.8,46.73
2024-05-01,1410-RSCMR,16.0,0.0,1023.98,23.64
2024-05-01,3115-CZMZD,11.0,1.0,719.57,5.73
2024-05-01,0139-IVFJG,6.0,1.0,392.33,46.07
2024-05-01,6683-VLCTZ,12.0,0.0,139.94,27.36
2024-05-01,5730-DBDSI,5.0,0.0,636.24,48.31
2024-05-01,0030-FNXPP,20.0,1.0,1397.83,7.93
2024-05-01,2189-WWOEW,18.0,1.0,295.72,12.0
2024-05-01,5684-FJVYR,8.0,1.0,1207.92,48.14
2024-05-01,4013-GUXND,13.0,1.0,380.52,35.06
2024-05-01,1894-IGFSG,6.0,1.0,492.4,38.83
2024-05-01,7379-POKDZ,9.0,1.0,591.43,17.54
2024-05-01,1266-NZYUI,17.0,0.0,401.45,22.9
2024-05-01,7969-FFOWG,10.0,0.0,1083.95,18.49
2024-05-01,4718-DHSMV,15.0,0.0,1349.93,25.87
2024-05-01,5175-WLYXL,16.0,1.0,1280.33,30.89
2024-05-01,7817-OMJNA,8.0,1.0,215.18,47.31
2024-05-01,8728-SKJLR,18.0,1.0,931.34,34.6
2024-05-01,3137-NYQQI,16.0,0.0,1199.68,8.36
2024-05-01,7706-DZNKK,19.0,0.0,258.2,30.13
2024-05-01,0236-HFWSV,9.0,0.0,936.23,48.16
2024-05-01,3900-AQPHZ,16.0,0.0,1011.08,49.65
2024-05-01,5842-POCOP,6.0,0.0,1402.1,42.58
2024-05-01,2037-XJFUP,12.0,0.0,1098.46,6.39
2024-05-01,8823-RLPWL,19.0,0.0,1411.46,16.2
2024-05-01,9505-SQFSW,9.0,0.0,1309.03,28.49
2024-05-01,7314-OXENN,18.0,1.0,929.09,46.1
2024-05-01,3758-CKOQL,6.0,0.0,402.71,23.4
2024-05-01,0322-CHQRU,14.0,1.0,1054.61,44.6
2024-05-01,5676-CFLYY,20.0,0.0,958.74,47.2
2024-05-01,7521-AFHAB,5.0,0.0,240.28,41.8
2024-05-01,0285-INHLN,10.0,0.0,1327.63,41.6
2024-05-01,4678-DVQEO,5.0,0.0,387.27,43.14
2024-05-01,5125-CNDSP,19.0,0.0,331.21,25.89
2024-05-01,0691-IFBQW,20.0,0.0,379.33,33.05
2024-05-01,4992-LTJNE,14.0,0.0,794.75,12.01
2024-05-01,2202-OUTMO,16.0,0.0,265.69,38.93
2024-05-01,0810-BDHAW,12.0,1.0,238.12,40.49
2024-05-01,0229-LFJAF,17.0,1.0,138.32,38.13
2024-05-01,7131-ZQZNK,16.0,0.0,1155.34,11.5
2024-05-01,3442-ZHHCC,7.0,1.0,348.32,39.54
2024-05-01,5726-CVNYA,17.0,0.0,1043.69,26.47
2024-05-01,9871-ELEYA,20.0,0.0,987.72,47.95
2024-05-01,4257-GAESD,13.0,1.0,157.39,24.79
2024-05-01,5173-WXOQV,16.0,1.0,104.2,36.58
2024-05-01,2040-OBMLJ,14.0,1.0,1341.27,44.85
2024-05-01,6286-ZHAOK,14.0,0.0,1414.65,11.57
2024-05-01,3807-XHCJH,18.0,0.0,916.39,39.57
2024-05-01,3009-JWMPU,13.0,1.0,1464.7,33.77
2024-05-01,5671-RQRLP,13.0,0.0,279.58,37.22
2024-05-01,1450-GALXR,16.0,0.0,1177.35,13.12
2024-05-01,8859-AXJZP,11.0,0.0,925.73,37.58
2024-05-01,3174-AKMAS,15.0,0.0,1296.55,5.23
2024-05-01,3138-BKYAV,11.0,1.0,716.98,30.34
2024-05-01,9926-PJHDQ,15.0,0.0,373.44,5.05
2024-05-01,7382-DFJTU,13.0,0.0,158.62,10.02
2024-05-01,2798-NYLMZ,20.0,0.0,343.09,29.49
2024-05-01,4289-DTDKW,5.0,0.0,363.99,23.62
2024-05-01,1820-TQVEV,12.0,0.0,1383.59,47.0
2024-05-01,2239-JALAW,5.0,0.0,1475.48,48.46
2024-05-01,4853-RULSV,10.0,0.0,526.82,10.18
2024-05-01,8098-TDCBU,14.0,0.0,575.71,30.09
2024-05-01,3551-GAEGL,15.0,0.0,1198.11,19.5
2024-05-01,4785-NKHCX,14.0,1.0,887.01,14.34
2024-05-01,3196-NVXLZ,15.0,0.0,432.96,34.55
2024-05-01,6275-YDUVO,18.0,0.0,1115.59,45.91
2024-05-01,0036-IHMOT,11.0,0.0,1448.38,19.89
2024-05-01,0115-TFERT,8.0,0.0,496.31,28.66
2024-05-01,4178-EGMON,17.0,0.0,397.8,6.2
2024-05-01,4220-TINQT,18.0,0.0,247.59,39.51
2024-05-01,5318-YKDPV,18.0,0.0,756.04,22.67
2024-05-01,7975-TZMLR,15.0,0.0,730.43,15.16
2024-05-01,0295-QVKPB,13.0,0.0,1267.84,29.99
2024-05-01,4335-BSMJS,15.0,1.0,1160.73,45.9
2024-05-01,2311-QYMUQ,20.0,0.0,1353.63,15.09
2024-05-01,3643-AHCFP,15.0,0.0,525.51,43.46
2024-05-01,9146-JRIOX,12.0,1.0,551.51,13.4
2024-05-01,3104-OWCGK,16.0,0.0,133.93,24.85
2024-05-01,5337-IIWKZ,13.0,0.0,176.96,14.31
2024-05-01,9101-BWFSS,13.0,0.0,1498.33,12.23
2024-05-01,9650-VBUOG,8.0,0.0,412.96,44.56
2024-05-01,3487-EARAT,13.0,0.0,1135.6,34.36
2024-05-01,2672-TGEFF,7.0,0.0,1138.96,27.84
2024-05-01,9231-ZJYAM,18.0,1.0,303.06,32.84
2024-05-01,4250-WAROZ,13.0,0.0,291.09,38.35
2024-05-01,8184-WMOFI,6.0,0.0,419.36,42.8
2024-05-01,6982-SSHFK,20.0,0.0,306.32,38.79
2024-05-01,6092-QZVPP,8.0,1.0,504.33,40.07
2024-05-01,4625-LAMOB,17.0,0.0,336.54,32.52
2024-05-01,0727-BMPLR,13.0,0.0,927.77,44.9
2024-05-01,0392-BZIUW,17.0,1.0,587.08,15.06
2024-05-01,1038-ZAGBI,5.0,0.0,648.29,37.8
2024-05-01,6549-NNDYT,19.0,1.0,489.88,46.09
2024-05-01,3027-ZTDHO,11.0,0.0,712.08,42.86
2024-05-01,0422-OHQHQ,11.0,0.0,955.34,31.12
2024-05-01,6916-HIJSE,13.0,0.0,944.07,34.25
2024-05-01,2316-ESMLS,17.0,0.0,742.04,36.11
2024-05-01,9778-OGKQZ,17.0,1.0,618.97,16.04
2024-05-01,7408-OFWXJ,15.0,0.0,619.4,43.0
2024-05-01,6007-TCTST,17.0,1.0,564.52,22.16
2024-05-01,2252-NKNSI,16.0,0.0,427.61,20.19
2024-05-01,8713-IGZSO,12.0,1.0,107.82,37.71
2024-05-01,7905-TVXTA,14.0,0.0,703.22,18.5
2024-05-01,7695-PKLCZ,20.0,1.0,1131.56,5.74
2024-05-01,2382-BCKQJ,15.0,1.0,864.62,16.47
2024-05-01,8374-UULRV,12.0,0.0,115.26,12.59
2024-05-01,2207-NHRJK,20.0,0.0,432.16,42.71
2024-05-01,3224-DFQNQ,5.0,0.0,208.31,13.75
2024-05-01,5275-PMFUT,19.0,0.0,930.03,22.04
